timestamp,temperature[degC],humidity[%],co2[ppm],pm1.0[ug/m^3],pm2.5[ug/m^3],pm10.0[ug/m^3],pressure[Pa],latitude[deg],longitude[deg],altitude[m]
01/05/2018 02:39:12,23.29,9.61,385,0,0,0.2,96853.1,42.485893,-76.457649,311.6
01/05/2018 02:40:12,23.29,9.63,384,0,0,0.5,96850.2,42.485889,-76.457695,311.6
01/05/2018 02:41:12,23.29,9.63,383.9,0,0,0.2,96845.9,42.485889,-76.457695,311.6
01/05/2018 02:42:12,23.28,9.7,384,0,0,0.1,96846.1,42.485889,-76.457695,311.6
01/05/2018 02:43:13,23.27,9.66,384,0,0,0,96844.4,42.485451,-76.459106,311.3
01/05/2018 02:44:14,23.27,9.63,383.8,0,0,0.3,96846.1,42.485416,-76.458786,311.2
01/05/2018 02:45:15,23.26,9.61,384.1,0,0.1,0.1,96848.3,42.485416,-76.458786,311.2
01/05/2018 02:46:16,23.26,9.61,383.9,0,0,0,96846.9,42.485416,-76.458786,311.2
01/05/2018 02:47:18,23.26,9.6,383.9,0,0,0,96847.8,42.485416,-76.458786,311.2
01/05/2018 02:48:17,23.27,9.59,383.3,0,0.1,0.1,96850.2,42.485416,-76.458786,311.2
01/05/2018 02:49:18,23.27,9.6,384.3,0,0,0,96853.3,42.485416,-76.458786,311.2
01/05/2018 02:50:18,23.26,9.62,384.8,0,0.1,0.1,96850,42.485813,-76.45681,311.2
01/05/2018 02:51:22,23.26,9.62,384.7,0,0.1,0.1,96850.3,42.485813,-76.45681,311.2
01/05/2018 02:52:22,23.26,9.65,383.7,0,0.3,0.3,96852.5,42.485725,-76.458733,311.7
01/05/2018 02:53:22,23.27,---,---,---,---,---,---,42.485703,-76.458626,312
01/05/2018 02:54:23,23.27,9.6,384,0,0,0.1,96853.6,42.485664,-76.458565,312.5
01/05/2018 02:55:22,23.27,9.6,384.2,0,0,0.1,96852.4,42.485497,-76.458626,311.6
01/05/2018 02:56:23,23.26,9.59,384.9,0,0.1,0.2,96853.3,42.485573,-76.458138,311.6
01/05/2018 02:57:24,23.26,9.59,384.8,0,0.1,0.2,96853.3,42.485573,-76.458138,311.6
01/05/2018 02:58:24,23.27,9.59,384.6,0,0.1,0.1,96852.5,42.485573,-76.458138,311.6
01/05/2018 02:59:24,23.26,9.59,383.4,0,0,0,---,42.485573,-76.458138,311.6
01/05/2018 03:01:39,23.28,9.59,385,0,0,0,96853.6,---,---,379.1
01/05/2018 03:02:39,23.28,9.59,385.3,0,0.1,0.1,96853.8,---,---,379.2
01/05/2018 03:03:39,23.27,9.58,385.1,0,0,0.3,96851.9,---,---,379.3
01/05/2018 03:05:37,23.26,9.59,384.4,0,0,0,96849.8,---,---,379.6
01/05/2018 03:06:37,23.26,9.56,383.8,0,0,0,96849.4,---,---,379.4
01/05/2018 03:07:37,23.27,9.58,383.5,0,0,0.2,96848,---,---,379.2
01/05/2018 03:08:37,23.28,9.59,383.4,0,0.1,0.1,96848.5,---,---,379.9
01/05/2018 03:09:41,23.28,9.59,383.5,0,0.1,0.1,96849,---,---,379
01/05/2018 03:10:39,23.28,9.56,383.9,0.1,0.1,0.1,96852,---,---,379.1
01/05/2018 03:11:40,23.28,9.58,383.2,0,0,0,96854.7,---,---,379.6
01/05/2018 03:12:40,23.26,9.58,382.7,0,0,0,96853.9,---,---,378.8
01/05/2018 03:13:40,23.24,9.58,382,0,0,0.1,96858.4,---,---,378.4
01/05/2018 03:14:41,23.24,9.56,382.4,0,0,0.2,96861.3,---,---,379.1
01/05/2018 03:15:41,23.24,9.57,382.8,---,---,---,---,---,---,---
01/05/2018 03:16:41,23.23,9.56,382.9,0,0.2,0.3,96866.4,---,---,377.7
01/05/2018 03:17:41,23.23,9.52,382.2,0,0.1,0.2,96868.4,---,---,378.2
01/05/2018 03:18:41,23.21,9.54,384.5,0,0.1,0.3,96865.3,---,---,377.9
01/05/2018 03:19:53,23.21,9.54,384.6,0,0.2,0.2,96865,---,---,377.9
01/05/2018 03:20:52,23.22,9.53,382.8,0,0,0.2,96867.9,---,---,377.5
01/05/2018 03:21:52,23.23,9.54,383.7,0,0,0.1,96865.7,---,---,378.1
01/05/2018 03:22:52,23.22,9.51,383.3,0,0,0.1,96866.2,---,---,378.1
01/05/2018 03:23:55,23.22,9.51,383.3,0,0,0.1,96865.6,---,---,378.9
01/05/2018 03:24:55,23.23,9.53,381.6,0,0,0,96861.4,---,---,378.2
01/05/2018 03:25:55,23.22,9.51,380.9,0,0.2,0.4,96862.8,---,---,378.9
01/05/2018 03:26:55,23.22,9.47,380.7,0,0,0,96857.7,---,---,378.8
01/05/2018 03:27:55,23.22,9.49,381.7,0,0.1,0.1,96855.8,42.484718,-76.458458,311.7
01/05/2018 03:28:55,23.21,9.53,383,0,0,0,96860.2,42.484222,-76.458488,312.1
01/05/2018 03:30:02,23.2,9.53,383.3,0,0,0,96858.4,42.484753,-76.458267,312.5
01/05/2018 03:31:02,23.2,9.58,385.9,0,0,0,96853.7,42.484829,-76.45845,313.3
01/05/2018 03:32:03,23.19,9.54,385.5,0,0,0,96857.9,42.484776,-76.458389,313.6
01/05/2018 03:33:03,23.18,9.49,385.4,0,0,0,96859.2,42.484684,-76.458267,312.3
01/05/2018 03:34:04,23.17,9.5,385.4,0,0,0,96862.8,42.484711,-76.458382,311.8
01/05/2018 03:35:05,23.18,9.53,384.7,0,0,0,96864.8,42.484585,-76.458351,311.1
01/05/2018 03:36:05,23.18,9.48,---,---,---,---,---,42.484516,-76.45829,312.1
01/05/2018 03:37:05,23.18,9.49,384,0,0.1,0.1,96868.5,42.48431,-76.458389,313.1
01/05/2018 03:38:06,23.16,9.54,384.8,0,0.2,0.2,96868.9,42.484734,-76.458458,314.9
01/05/2018 03:39:06,23.15,9.55,383.8,0.1,0.3,0.5,96871.7,42.484722,-76.458504,315
01/05/2018 03:40:07,23.14,9.48,383.3,0.1,0.1,0.2,96872.6,42.484722,-76.458504,315
01/05/2018 03:41:07,23.15,9.49,383.3,0,0,0,96871.1,42.484303,-76.458107,318.2
01/05/2018 03:42:22,23.15,9.48,383.2,0,0,0,96871.5,42.484234,-76.458015,318.5
01/05/2018 03:43:21,23.14,9.52,383,0,0.1,0.3,96882.8,42.485481,-76.458473,315.9
01/05/2018 03:44:23,23.14,9.52,383,0,0.1,0.3,96883.3,42.485531,-76.458542,316.3
01/05/2018 03:45:22,23.1,9.5,383,0,0,0,96881.7,42.485329,-76.458595,321
01/05/2018 03:46:22,23.08,9.47,382.9,0,0.1,0.3,96883,42.485691,-76.458656,323.8
01/05/2018 03:47:25,23.08,9.48,383,0,0.1,0.3,96884.1,42.485783,-76.458626,324.6
01/05/2018 03:48:24,23.03,9.56,384.1,0,0,0.2,96884.7,42.485737,-76.458549,324.4
01/05/2018 03:49:25,23.01,9.57,383.5,0,0,0.1,96889.3,42.485703,-76.458504,324.2
01/05/2018 03:50:25,23,9.57,383,0,0,0.1,96887.8,42.485783,-76.458588,323.9
01/05/2018 03:51:26,23,9.54,381.9,0,0,0,96891.2,42.485729,-76.458618,324.6
01/05/2018 03:52:26,23,9.53,382.6,0,0,0,96891.6,42.485966,-76.458923,323
01/05/2018 03:53:26,22.99,9.52,382.4,0.1,0.2,0.2,96891.1,42.48571,-76.458473,324.6
01/05/2018 03:54:26,22.99,9.52,382.3,0,0,0,96891.2,42.485771,-76.458549,323.8
01/05/2018 03:55:26,22.99,9.54,382.3,0,0,0.2,96889.3,42.485855,-76.458725,323.6
01/05/2018 03:56:26,22.99,9.51,383.1,0,0,0,96893.8,42.485916,-76.458862,324
01/05/2018 03:57:31,22.99,9.51,383.3,0,0,0,96895.6,42.48571,-76.458649,324.1
01/05/2018 03:58:30,22.96,9.52,382.7,0,0,0,96897.3,42.485611,-76.458565,323.6
01/05/2018 03:59:30,22.96,9.48,382.3,0,0,0,96899.7,42.485744,-76.458725,324
01/05/2018 04:00:31,22.97,9.51,382.2,0,0,0,96898.7,42.485874,-76.458641,324
01/05/2018 04:01:31,22.96,9.54,382,0.1,0.1,0.3,96901,42.485569,-76.458443,324.3
01/05/2018 04:02:31,22.96,9.56,382.2,0.1,0.1,0.1,96902,42.485306,-76.458443,325.3
01/05/2018 04:03:34,22.96,9.56,382.3,0.1,0.1,0.1,96901.4,42.485294,-76.458443,325.4
01/05/2018 04:04:33,22.95,9.47,382.6,0,0,0,96904.9,42.485313,-76.458351,325.9
01/05/2018 04:05:33,22.95,9.47,383.3,0,0.1,0.3,96907,42.485706,-76.458328,325.8
01/05/2018 04:06:33,22.95,9.51,383.6,0,0.1,0.3,96908.8,42.486012,-76.458481,325.6
01/05/2018 04:07:33,22.95,9.47,383.8,0,0,0.3,96909.4,42.485779,-76.458702,326.1
01/05/2018 04:08:36,22.95,9.45,383.8,0,0,0.3,96910.1,42.485737,-76.458733,326.4
01/05/2018 04:09:35,22.98,9.43,383.2,0,0.1,0.2,96915.9,42.485958,-76.458817,326.3
01/05/2018 04:10:35,22.99,---,---,---,---,---,---,42.486576,-76.45929,325.9
01/05/2018 04:13:00,22.96,9.5,383,0,0,0,96929.9,42.485889,-76.458786,327.1
01/05/2018 04:14:58,22.97,9.47,382.9,0,0,0,96925.3,42.485981,-76.45829,327.3
01/05/2018 04:15:57,22.95,9.45,381.3,0,0,0,96927.4,42.485935,-76.458549,327.5
01/05/2018 04:16:57,22.94,9.49,382.4,0,0.1,0.1,96930.5,42.485832,-76.458519,327.4
01/05/2018 04:17:57,22.93,9.48,383,0,0,0,96932.3,42.485958,-76.458893,327.4
01/05/2018 04:18:58,22.92,9.44,383,0,0,0.1,96932.2,42.48597,-76.458916,327.7
01/05/2018 04:20:01,22.92,9.45,382.9,0,0,0.1,96932.8,42.485912,-76.458961,327.8
01/05/2018 04:21:00,22.9,9.47,382,0,0,0.2,96933,42.485535,-76.458725,327.9
01/05/2018 04:22:00,22.89,9.5,382,0,0,0,96929.7,42.485489,-76.458611,327.9
01/05/2018 04:23:01,22.88,9.53,382.6,0.1,0.2,0.2,96928.5,42.485561,-76.458572,327.9
01/05/2018 04:24:01,22.88,9.46,383,0,0.1,0.1,96931.8,42.486198,-76.458618,327.7
01/05/2018 04:25:01,22.89,9.46,382.9,0,0.3,0.3,96928.7,42.486038,-76.458572,328.6
01/05/2018 04:26:01,22.88,9.46,382.3,0,0,0,96927.5,42.48576,-76.458466,328.3
01/05/2018 04:27:01,22.88,9.44,381.5,0,0,0,96929.6,42.485455,-76.458351,327.9
01/05/2018 04:28:06,22.87,9.45,381.4,0,0,0,96930.2,42.485615,-76.458488,328.2
01/05/2018 04:29:05,22.87,9.47,381.1,0,0,0,96934.2,42.485294,-76.458237,327.8
01/05/2018 04:30:05,22.87,9.44,381.9,0,0,0,96935.5,42.485374,-76.458221,327.8
01/05/2018 04:31:06,22.86,9.47,382.9,0.1,0.1,0.1,96935.4,42.485535,-76.458481,327.9
01/05/2018 04:32:08,22.86,9.48,382.9,0.1,0.1,0.1,96935.3,42.485798,-76.458694,328.1
01/05/2018 04:33:07,22.86,9.5,382.3,0,0,0,96940.1,42.485775,-76.458733,328.3
01/05/2018 04:34:08,22.85,9.44,383,0,0,0,96939,42.485394,-76.458481,328.1
01/05/2018 04:35:07,22.86,9.42,383,0,0.1,0.1,96942.7,42.485394,-76.458328,328.1
01/05/2018 04:36:08,22.86,9.44,381.8,0,0,0,96940.5,42.485367,-76.458305,327.9
01/05/2018 04:37:08,22.86,9.42,381.4,0,0,0,96940.2,42.485596,-76.458557,327.8
01/05/2018 04:38:13,22.87,9.43,381.5,0,0,0,96940.5,42.485355,-76.458382,327.4
01/05/2018 04:39:12,22.9,9.42,380.8,0,0,0.2,96937.5,42.48576,-76.458611,327.7
01/05/2018 04:40:12,22.92,9.38,380.9,0,0,0,96940.4,42.486088,-76.45932,326.8
01/05/2018 04:41:15,22.92,9.38,380.8,0,0,0,96940.9,42.486084,-76.459137,326.7
01/05/2018 04:42:14,22.9,9.38,380.4,0,0,0,96945.2,42.486122,-76.459122,328.4
01/05/2018 04:43:14,22.89,9.38,382.3,0,0,0,96945.5,42.486244,-76.45916,329.1
01/05/2018 04:44:16,22.9,9.42,382.4,0,0,0.1,96947,42.485287,-76.458359,328.6
01/05/2018 04:45:16,22.9,9.39,381.9,0,0,0.1,96947.8,42.485355,-76.458435,327.9
01/05/2018 04:46:15,22.91,9.37,381.3,0,0,0,96947,42.485592,-76.458549,328.5
01/05/2018 04:47:15,22.91,9.35,381,0,0,0.2,96952,42.485691,-76.458755,328.7
01/05/2018 04:48:20,22.91,9.36,380.9,0,0,0.2,96951.6,42.485718,-76.458679,328.7
01/05/2018 04:49:19,22.91,9.39,380.3,0,0,0,96949.6,42.485546,-76.458427,329.7
01/05/2018 04:50:20,22.91,9.38,380.3,0,0,0,96949.3,42.485344,-76.458374,327.9
01/05/2018 04:51:20,22.91,9.38,379.8,0,0,0.1,96948.7,42.485256,-76.458382,327.8
01/05/2018 04:52:21,22.9,9.39,380.7,0,0,0.2,96942.4,42.48526,-76.45826,329.5
01/05/2018 04:53:21,22.9,9.38,380.8,0,0,0.1,96939.8,42.485413,-76.458443,329.2
01/05/2018 04:54:22,22.9,9.38,381,0,0,0,96942.1,42.485462,-76.458565,329.3
01/05/2018 04:55:21,22.9,9.38,381.4,0,0,0,96945.2,42.485535,-76.458611,328.8
01/05/2018 04:56:26,22.9,9.38,381.4,0,0,0,96946.2,42.485241,-76.458076,326
01/05/2018 04:57:25,22.91,9.35,380.5,0,0,0,96953.4,42.485882,-76.458672,327.3
01/05/2018 04:58:25,22.92,9.37,380,0,0,0,96956.3,42.4856,-76.458519,327.7
01/05/2018 04:59:25,22.93,9.38,379.4,0,0,0,96958.8,42.485546,-76.458504,329.4
01/05/2018 05:00:28,22.93,9.37,379.3,0,0,0,96959,42.485481,-76.458321,329.4
01/05/2018 05:01:27,22.92,9.34,379.4,0,0,0,96959.9,42.485321,-76.458397,329.2
01/05/2018 05:02:28,22.92,9.35,381.3,0,0,0,96960.4,42.485287,-76.458176,327.9
01/05/2018 05:03:30,22.91,9.38,382.5,0,0,0,96960.6,42.485329,-76.458351,328.4
01/05/2018 05:04:35,22.91,9.35,382.4,0,0,0,96965.1,42.485374,-76.458595,328.7
01/05/2018 05:05:34,22.91,9.37,383.4,0,0,0,96968.2,42.485485,-76.458755,329.1
01/05/2018 05:06:34,22.92,9.35,383.7,0,0,0,96973.7,42.485481,-76.458511,329.3
01/05/2018 05:07:34,22.92,9.33,383.1,0,0,0,96975,42.485561,-76.458458,329.2
01/05/2018 05:08:35,22.92,9.3,383.3,0,0,0.2,96976.3,42.485683,-76.458466,328.9
01/05/2018 05:09:35,22.9,9.31,382,0,0,0,96968.5,42.485882,-76.458885,328.7
01/05/2018 05:10:35,22.89,9.34,381.3,0,0,0.1,96966.7,42.485432,-76.458633,328.5
01/05/2018 05:11:35,22.87,---,---,---,---,---,---,42.485512,-76.458611,328.3
01/05/2018 05:12:35,22.85,9.36,381.9,0,0,0.1,96972.3,42.485287,-76.458435,328.2
01/05/2018 05:13:36,22.84,9.35,382.5,0,0,0.2,96968.1,42.48558,-76.458641,328.1
01/05/2018 05:14:36,22.83,9.38,383.3,0,0.1,0.1,96969.3,42.485577,-76.458611,328.1
01/05/2018 05:15:36,22.84,9.37,383.5,0,0,0,96971.6,42.485508,-76.458351,327.2
01/05/2018 05:16:39,22.84,9.36,383.3,0,0,0,96971.2,42.485386,-76.458672,327
01/05/2018 05:17:38,22.84,9.35,382.3,0,0,0,96970.1,42.485641,-76.458755,327
01/05/2018 05:18:38,22.83,9.34,383.8,0,0,0,96971.3,42.485664,-76.458542,326.9
01/05/2018 05:19:38,22.83,9.34,382.3,0,0,0.1,96974.1,42.48584,-76.458351,324.7
01/05/2018 05:20:39,22.82,9.37,382.3,0,0,0.1,96974.8,42.485645,-76.458183,324.8
01/05/2018 05:21:39,22.81,9.36,382.8,0,0,0,96979.2,42.48605,-76.458427,325
01/05/2018 05:22:39,22.81,9.35,383,0,0,0,96978.6,42.48605,-76.458382,325
01/05/2018 05:23:41,22.82,9.36,382.8,0,0,0,96978.6,42.485905,-76.458344,324.6
01/05/2018 05:24:41,22.82,9.34,382.5,0,0,0,96981.6,42.485931,-76.458298,324.5
01/05/2018 05:25:41,22.83,9.33,383.7,0,0,0.3,96980.3,42.485989,-76.458229,324.6
01/05/2018 05:26:41,22.82,9.32,383.2,0,0,0.3,96984,42.486031,-76.458145,324.5
01/05/2018 05:27:41,22.81,9.33,383,0,0,0,96982.8,42.486038,-76.458313,324.3
01/05/2018 05:28:51,22.8,9.34,382.9,0,0,0,96982,42.486382,-76.45829,323.6
01/05/2018 05:29:50,22.75,9.35,381.8,0,0,0,96987.2,42.486473,-76.458229,324.7
01/05/2018 05:30:51,22.73,9.37,381.6,0,0,0.1,96988.5,42.486347,-76.458298,324.7
01/05/2018 05:31:51,22.71,9.38,382.6,0,0,0,96989.1,42.486317,-76.458473,325.2
01/05/2018 05:32:51,22.7,9.36,382.2,0,0,0,96984.8,42.486389,-76.45829,325.3
01/05/2018 05:33:51,22.71,9.33,381.8,0,0,0.3,96982.7,42.486473,-76.458,325.8
01/05/2018 05:34:54,22.71,9.34,381.7,0,0,0.4,96983.4,42.486473,-76.457909,325.9
01/05/2018 05:35:53,22.69,9.37,381,0,0,0,96990.1,42.486397,-76.458023,325.4
01/05/2018 05:36:55,22.69,9.36,381.1,0,0,0,96990.4,42.486336,-76.458099,325.5
01/05/2018 05:37:54,22.68,9.33,381.6,---,---,---,---,42.486023,-76.458389,324.1
01/05/2018 05:38:54,22.67,9.34,381.7,0,0,0.1,96994.6,42.485989,-76.45829,323.5
01/05/2018 05:39:54,22.68,9.36,381.3,0,0,0,96996.2,42.485882,-76.458282,322.2
01/05/2018 05:41:00,22.68,9.36,381.4,0,0,0,96995.8,42.485626,-76.458588,323.9
01/05/2018 05:41:59,22.69,9.35,382.5,0,0,0,96996,42.485729,-76.458664,324.2
01/05/2018 05:42:59,22.69,9.31,382.1,0,0,0.2,96996.2,42.485817,-76.458763,324.6
01/05/2018 05:44:00,22.7,9.3,381.8,0,0,0,96998.1,42.485641,-76.458931,324.9
01/05/2018 05:45:01,22.69,9.31,381.6,0,0,0,96993.9,42.485394,-76.458473,328.9
01/05/2018 05:46:01,22.69,9.34,381.3,0,0,0,96993.1,42.485687,-76.458496,327.1
01/05/2018 05:47:00,22.69,9.37,381.9,0,0,0,96991.2,42.485641,-76.458603,327.8
01/05/2018 05:48:01,22.68,9.33,382.1,0,0.1,0.1,96991.1,42.485683,-76.45845,328
01/05/2018 05:49:01,22.66,9.28,381.3,0,0,0,---,42.485641,-76.458313,328.6
01/05/2018 05:50:02,22.65,9.36,380.8,0,0,0,96987.2,42.48576,-76.458336,328.3
01/05/2018 05:51:12,22.65,9.36,380.8,0,0,0,96987.2,42.485893,-76.458221,326.8
01/05/2018 05:52:11,22.64,9.34,380.6,0,0,0,96994.3,42.486015,-76.458282,326
01/05/2018 05:53:11,22.63,9.36,380.9,0,0,0,96997.4,42.486145,-76.458313,324.4
01/05/2018 05:54:12,22.63,9.36,380.8,0,0,0,96989.5,42.485989,-76.458351,324.8
01/05/2018 05:55:12,22.63,9.35,380.9,0,0,0,96994.9,42.485596,-76.45845,326.3
01/05/2018 05:56:12,22.63,9.33,381.3,0,0,0,96994.7,42.485645,-76.458458,326.2
01/05/2018 05:57:12,22.63,9.32,381,0,0,0,96990.3,42.485641,-76.458496,326.2
01/05/2018 05:58:12,22.62,9.36,381.3,0,0,0.2,96992.2,42.485771,-76.458237,324.7
01/05/2018 05:59:12,22.6,9.33,380.7,0,0,0,96990.7,42.485893,-76.458206,324.3
01/05/2018 06:00:12,22.6,9.34,381.8,0,0.1,0.2,96988.7,42.486,-76.45816,324.9
01/05/2018 06:01:13,22.6,9.34,381,0,0.1,0.1,96989.7,42.485706,-76.458275,325.9
01/05/2018 06:03:30,22.64,9.25,381,0,0,0,96986.7,42.485367,-76.458466,324.9
01/05/2018 06:04:29,22.65,9.27,381.3,0,0,0,96988.6,42.485809,-76.458374,319.3
01/05/2018 06:05:30,22.64,9.32,380.8,0,0,0,96986.9,42.485447,-76.458534,319.2
01/05/2018 06:06:31,22.62,9.31,380.3,0,0,0,96983.9,42.485477,-76.458488,319.2
01/05/2018 06:07:31,22.61,9.27,380,0,0,0,96988.5,42.485691,-76.45842,321
01/05/2018 06:08:32,22.59,9.32,379.9,0,0,0,96987.8,42.485695,-76.458443,321.5
01/05/2018 06:10:31,22.58,9.28,379.6,0,0,0,96989.4,42.485546,-76.458351,320.7
01/05/2018 06:11:29,22.56,9.31,380.3,0,0,0,96988.6,42.4856,-76.45845,319.7
01/05/2018 06:12:30,22.56,9.34,379.8,0,0,0,96992,42.485737,-76.458321,319.9
01/05/2018 06:13:33,22.56,9.34,379.8,0,0,0,96991.8,42.485592,-76.458488,319.3
01/05/2018 06:14:33,22.55,9.32,379.4,0,0,0,96995.6,42.485607,-76.458565,319.7
01/05/2018 06:15:34,22.56,9.3,379.8,0,0,0.2,96997.9,42.485569,-76.458374,321.6
01/05/2018 06:16:34,22.57,9.28,379,0,0,0,97000.7,42.485626,-76.458305,321.5
01/05/2018 06:17:34,22.57,9.27,379.4,0,0.1,0.1,96998.8,42.485401,-76.458397,319.5
01/05/2018 06:18:35,22.57,9.29,379.8,---,---,---,---,42.485558,-76.458466,317.7
01/05/2018 06:19:35,22.57,9.3,379.7,0,0,0,97001.9,42.485729,-76.458443,316.8
01/05/2018 06:20:35,22.57,9.32,379.5,0,0,0,96999.3,42.485806,-76.458336,317.4
01/05/2018 06:21:36,22.58,9.29,379.7,0,0,0.2,96997.6,42.485687,-76.458511,318.4
01/05/2018 06:22:36,22.58,9.31,381.5,0,0,0,96996.8,42.485649,-76.458221,318.2
01/05/2018 06:23:36,22.58,9.31,381,0,0,0.1,96991.5,42.485683,-76.458267,318
01/05/2018 06:24:51,22.59,9.29,381.1,0,0,0.1,96990.7,42.485577,-76.458488,317.6
01/05/2018 06:25:50,22.6,9.3,379.8,0,0,0,96994.2,42.485493,-76.458389,317.5
01/05/2018 06:26:51,22.58,9.31,379.3,0,0.2,0.3,96991.1,42.485264,-76.458389,317.8
01/05/2018 06:27:51,22.59,9.29,379.9,0,0,0,96993,42.485619,-76.458466,318.5
01/05/2018 06:28:51,22.58,9.3,379.4,0,0,0,96992.7,42.485649,-76.45842,319.7
01/05/2018 06:29:55,22.58,9.3,379.3,0,0,0,96992.2,42.485516,-76.458382,319.8
01/05/2018 06:30:54,22.56,9.28,377.7,0,0,0,96991.1,42.485615,-76.458496,320
01/05/2018 06:31:54,22.56,9.29,377.4,0,0,0.2,96998.9,42.485558,-76.458557,319.1
01/05/2018 06:32:54,22.58,9.27,376.6,0,0,0,96998.4,42.485741,-76.458664,319
01/05/2018 06:33:54,22.59,9.25,377,0,0,0,97001.3,42.485569,-76.458725,318.8
01/05/2018 06:34:56,22.61,9.29,---,---,---,---,---,42.485168,-76.458694,318.8
01/05/2018 06:35:56,22.6,9.3,379.2,0,0,0,97005.3,42.485092,-76.458664,317.5
01/05/2018 06:36:56,22.6,9.26,381,0,0,0,97005.6,42.485725,-76.458557,316
01/05/2018 06:37:56,22.6,9.25,381.7,0,0,0,97006.3,42.485729,-76.458481,315
01/05/2018 06:39:01,22.6,9.25,381.8,0,0,0,97006.3,42.485737,-76.458519,315
01/05/2018 06:40:00,22.6,9.32,382.4,0,0,0,97007.2,42.485767,-76.458496,315.1
01/05/2018 06:41:01,22.62,9.3,380.9,0,0.1,0.1,97006.2,42.485683,-76.458527,314.8
01/05/2018 06:42:01,22.63,9.29,380.2,0,0.1,0.1,97006.5,42.485584,-76.458511,313.9
01/05/2018 06:43:04,22.63,9.29,380.2,0,0.1,0.1,97006.4,42.485779,-76.458351,315.1
01/05/2018 06:44:03,22.63,9.29,380.7,0,0,0,97010.2,42.485535,-76.458557,315.2
01/05/2018 06:45:03,22.63,9.3,380.2,0,0,0.2,97015,42.485649,-76.458603,315.6
01/05/2018 06:46:03,22.64,9.32,378.2,0,0,0,97012.8,42.485512,-76.458466,317
01/05/2018 06:47:08,22.64,9.32,378.3,0,0,0,97012.7,42.485657,-76.458603,317
01/05/2018 06:48:07,22.63,9.28,379.2,0,0,0,97015.6,42.485546,-76.458534,316.1
01/05/2018 06:49:07,22.63,9.26,379.1,0,0,0.1,97014.9,42.485523,-76.458519,316.2
01/05/2018 06:50:07,22.63,9.26,379.5,0,0,0,97013.8,42.485596,-76.458588,315.7
01/05/2018 06:51:10,22.63,9.26,379.3,0,0,0,97013.2,42.485622,-76.458549,315.7
01/05/2018 06:52:09,22.64,9.25,380,0,0,0,97011.3,42.485485,-76.458427,315.7
01/05/2018 06:53:10,22.64,9.28,380,0,0,0,97009.8,42.485584,-76.458504,311.8
01/05/2018 06:54:10,22.64,9.29,380,0,0,0,97013.4,42.485607,-76.458572,312.5
01/05/2018 06:55:13,22.65,9.32,380,0,0,0,97008.3,42.485561,-76.458664,312.4
01/05/2018 06:56:12,22.65,9.32,380.3,0,0,0,97006.1,42.485455,-76.45845,309.7
01/05/2018 06:57:13,22.65,9.32,381,0,0,0,97010,42.485435,-76.458328,307.2
01/05/2018 06:58:13,22.65,9.3,381,0,0,0,97009.2,42.485249,-76.45842,307.2
01/05/2018 06:59:13,22.66,9.33,381.8,0,0,0,97008.5,42.485535,-76.458405,307
01/05/2018 07:00:13,22.66,9.33,381.6,0,0,0,97009.9,42.485249,-76.458221,307.9
01/05/2018 07:01:17,22.67,9.33,381.4,0,0,0,97009.7,42.485401,-76.458458,308.3
01/05/2018 07:02:16,22.69,9.31,379.8,0,0,0,97006.5,42.485508,-76.458443,312.4
01/05/2018 07:03:16,22.7,9.28,380,0,0,0,97003.6,42.485474,-76.458527,313.2
01/05/2018 07:04:16,22.71,9.27,380.1,0,0,0,97003.3,42.485573,-76.458534,313.1
01/05/2018 07:05:20,22.71,9.27,380,0,0,0,97003.3,42.485577,-76.458603,313.2
01/05/2018 07:06:18,22.72,9.3,378.5,0,0,0,97004.3,42.485668,-76.458511,312.3
01/05/2018 07:07:21,22.72,9.31,378.7,0,0,0,97005,42.485691,-76.458603,312.4
01/05/2018 07:08:20,22.77,9.27,380.1,0,0,0,97007.9,42.485676,-76.458633,311.9
01/05/2018 07:09:21,22.8,9.27,380.8,0,0,0,97012.7,42.485497,-76.458435,314.6
01/05/2018 07:10:21,22.8,9.25,380.3,0,0,0,97015.9,42.485634,-76.458656,316.2
01/05/2018 07:11:21,22.79,9.26,380.2,0,0,0,97016.4,42.485622,-76.458565,316.5
01/05/2018 07:12:21,22.79,9.24,380,0,0,0.2,97018.9,42.485584,-76.458549,316.6
01/05/2018 07:13:22,22.79,9.28,380.3,0,0,0,97027.9,42.485497,-76.458633,316.6
01/05/2018 07:14:22,22.79,9.28,380.4,0,0,0,97029.4,42.485561,-76.458633,316.8
01/05/2018 07:15:22,22.79,9.27,380,0,0,0,97030.4,42.485664,-76.45871,316.9
01/05/2018 07:16:32,22.8,9.26,380,0,0,0,97030.8,42.485649,-76.458878,316.5
01/05/2018 07:17:31,22.85,9.24,380.4,0,0,0,97031.4,42.485809,-76.458961,317.6
01/05/2018 07:18:31,22.86,9.21,379.6,0,0,0,97033.2,42.485737,-76.458641,316.6
01/05/2018 07:19:31,22.87,9.19,380.4,0,0,0,97034.9,42.485661,-76.458656,316.8
01/05/2018 07:20:35,22.87,9.2,380.4,0,0,0,97035.2,42.485497,-76.458626,315.5
01/05/2018 07:21:34,22.91,9.25,381.5,0,0,0,97034.4,42.485703,-76.458809,315.6
01/05/2018 07:22:34,22.93,9.23,381.4,0,0,0,97034.3,42.485832,-76.458847,315.9
